Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","2006","2006","100 g/ha","119995","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","2007","2007","100 g/ha","103026","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","2008","2008","100 g/ha","109059","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","2009","2009","100 g/ha","115475","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","2010","2010","100 g/ha","122445","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","2011","2011","100 g/ha","117242","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","2012","2012","100 g/ha","118160","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","2013","2013","100 g/ha","116655","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","2014","2014","100 g/ha","118464","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","2015","2015","100 g/ha","116256","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","2016","2016","100 g/ha","114001","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","2017","2017","100 g/ha","124207","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1961","1961","100 g/ha","368377","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1962","1962","100 g/ha","328823","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1963","1963","100 g/ha","376149","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1964","1964","100 g/ha","381880","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1965","1965","100 g/ha","429065","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1966","1966","100 g/ha","436335","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1967","1967","100 g/ha","407296","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1968","1968","100 g/ha","435006","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1969","1969","100 g/ha","446833","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1970","1970","100 g/ha","434899","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1971","1971","100 g/ha","471275","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1972","1972","100 g/ha","429876","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1973","1973","100 g/ha","443136","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1974","1974","100 g/ha","403523","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1975","1975","100 g/ha","395513","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1976","1976","100 g/ha","372820","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1977","1977","100 g/ha","466358","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1978","1978","100 g/ha","440109","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1979","1979","100 g/ha","478160","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1980","1980","100 g/ha","517786","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1981","1981","100 g/ha","575498","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1982","1982","100 g/ha","575490","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1983","1983","100 g/ha","537123","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1984","1984","100 g/ha","547657","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1985","1985","100 g/ha","611776","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1986","1986","100 g/ha","575278","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1987","1987","100 g/ha","594053","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1988","1988","100 g/ha","660312","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1989","1989","100 g/ha","653903","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1990","1990","100 g/ha","668343","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1991","1991","100 g/ha","644904","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1992","1992","100 g/ha","687191","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1993","1993","100 g/ha","719866","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1994","1994","100 g/ha","665449","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1995","1995","100 g/ha","667191","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1996","1996","100 g/ha","677559","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1997","1997","100 g/ha","743150","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1998","1998","100 g/ha","683374","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","1999","1999","100 g/ha","745309","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","2000","2000","100 g/ha","759670","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","2001","2001","100 g/ha","625527","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","2002","2002","100 g/ha","764154","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","2003","2003","100 g/ha","733561","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","2004","2004","100 g/ha","800616","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","2005","2005","100 g/ha","822998","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","2006","2006","100 g/ha","787452","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","2007","2007","100 g/ha","845266","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","2008","2008","100 g/ha","868160","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","2009","2009","100 g/ha","941052","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","2010","2010","100 g/ha","830589","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","2011","2011","100 g/ha","969983","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","2012","2012","100 g/ha","864355","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","2013","2013","100 g/ha","854443","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","2014","2014","100 g/ha","929504","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","2015","2015","100 g/ha","870146","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","2016","2016","100 g/ha","853708","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","2017","2017","100 g/ha","952488","A","Official figure",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","2018","2018","100 g/ha","821530","A","Official figure",""
